id,price_doc
30474,5830575.5
30475,8535272.0
30476,5841157.0
30477,6439670.5
30478,5311399.5
30479,8693420.0
30480,4819302.0
30481,4538412.5
30482,5130602.5
30483,4748976.0
30484,6138618.5
30485,5324132.0
30486,4343867.0
30487,4397680.0
30488,6640798.5
30489,6597347.0
30490,21068734.0
30491,19131200.0
30492,6472458.5
30493,14287530.0
30494,7128401.5
30495,11748216.0
30496,9905082.0
30497,8959300.0
30498,4753576.5
30499,9003514.0
30500,10764442.0
30501,7045009.5
30502,3641685.5
30503,7196092.0
30504,6098854.5
30505,11657378.0
30506,4112239.25
30507,5100894.5
30508,5983134.0
30509,7914510.5
30510,9294002.0
30511,6526356.5
30512,6917370.0
30513,4830074.0
30514,3898082.75
30515,9617288.0
30516,6281916.0
30517,10916368.0
30518,8078097.0
30519,4788598.5
30520,6288773.5
30521,6337993.0
30522,8100125.0
30523,6505450.0
30524,9987364.0
30525,10829024.0
30526,5131230.5
30527,5563394.0
30528,6779132.0
30529,7254050.5
30530,6635211.0
30531,13810006.0
30532,4941245.0
30533,10316084.0
30534,7254879.0
30535,9563722.0
30536,6074984.0
30537,11913440.0
30538,5275687.0
30539,11112276.0
30540,9605314.0
30541,7441523.0
30542,2581145.25
30543,5822739.5
30544,7621824.5
30545,9218252.0
30546,4548593.5
30547,8945742.0
30548,4617460.0
30549,5340567.0
30550,11547096.0
30551,5335263.0
30552,2207570.0
30553,7919022.0
30554,11519018.0
30555,6842573.0
30556,8314526.5
30557,8225810.0
30558,10074116.0
30559,7173152.5
30560,6590254.5
30561,7335754.5
30562,11279988.0
30563,5430493.5
30564,7516046.5
30565,7493966.0
30566,7301796.5
30567,2359901.0
30568,10511238.0
30569,9361778.0
30570,6640548.5
30571,6716466.0
30572,5246936.0
30573,6484175.0
30574,6560766.0
30575,7324823.5
30576,5067109.0
30577,4978999.0
30578,3890995.25
30579,7432356.0
30580,5249827.0
30581,5391448.0
30582,12225126.0
30583,7242146.5
30584,5051155.0
30585,2822844.5
30586,9303732.0
30587,6241840.0
30588,7868734.0
30589,7806825.5
30590,12985156.0
30591,5726134.5
30592,6769743.0
30593,9677300.0
30594,10224340.0
30595,6196301.5
30596,7994195.5
30597,6484175.0
30598,9670078.0
30599,12276434.0
30600,6157774.5
30601,6546145.0
30602,2171249.25
30603,11846510.0
30604,5131861.5
30605,6515043.5
30606,23305638.0
30607,7839716.0
30608,7784778.0
30609,6597347.0
30610,3559393.25
30611,5983134.0
30612,7566073.5
30613,7817886.0
30614,17966922.0
30615,7613563.0
30616,6112052.5
30617,10117270.0
30618,5252930.0
30619,4554086.5
30620,3339089.25
30621,9068766.0
30622,9364548.0
30623,6746927.0
30624,7184841.0
30625,8647632.0
30626,7399810.0
30627,7729068.5
30628,6442583.5
30629,5247003.5
30630,4812338.5
30631,6469210.5
30632,4238354.0
30633,5869466.5
30634,11735286.0
30635,9605314.0
30636,5680307.0
30637,9505084.0
30638,6440640.5
30639,8155495.0
30640,4953722.0
30641,8240937.5
30642,6104171.0
30643,8553824.0
30644,9670078.0
30645,7873728.5
30646,5425116.0
30647,5095374.5
30648,22772988.0
30649,2938692.75
30650,5526911.5
30651,4072835.25
30652,4846337.5
30653,7953669.5
30654,4842553.0
30655,11585350.0
30656,4244950.0
30657,6761347.0
30658,8816546.0
30659,4789469.5
30660,8552370.0
30661,6717699.5
30662,8243810.0
30663,15413156.0
30664,12829362.0
30665,6477230.0
30666,2887909.75
30667,4648735.5
30668,8492286.0
30669,5046402.5
30670,2985978.0
30671,8687310.0
30672,13089684.0
30673,10839392.0
30674,12331618.0
30675,2581145.25
30676,7264268.5
30677,4821732.0
30678,20252506.0
30679,6410288.0
30680,6194150.5
30681,2972937.5
30682,8093731.5
30683,9695368.0
30684,5898980.0
30685,8311099.5
30686,9778998.0
30687,5313360.0
30688,5115777.0
30689,12757514.0
30690,24544150.0
30691,4911592.0
30692,6918150.5
30693,11021778.0
30694,5826722.5
30695,6796065.5
30696,7908219.5
30697,12224060.0
30698,8414044.0
30699,6220648.5
30700,5257708.0
30701,9670078.0
30702,6595357.5
30703,4010879.75
30704,10762900.0
30705,9471072.0
30706,21264370.0
30707,4419362.5
30708,13509786.0
30709,5757787.5
30710,7941462.5
30711,5113815.5
30712,4380928.5
30713,6655285.0
30714,7071351.5
30715,4411826.5
30716,9695368.0
30717,6558586.5
30718,12019590.0
30719,15181918.0
30720,7575473.0
30721,6128067.5
30722,7424313.5
30723,6618481.5
30724,12080930.0
30725,6662378.5
30726,12006532.0
30727,9617288.0
30728,11164242.0
30729,3966389.5
30730,6393547.5
30731,6889810.0
30732,5245697.0
30733,11359308.0
30734,6723493.0
30735,5999847.0
30736,6686726.0
30737,7867415.0
30738,6044767.5
30739,5476479.0
30740,7169651.5
30741,11835430.0
30742,4776103.5
30743,5342851.5
30744,9925860.0
30745,7369714.5
30746,6175194.0
30747,15483694.0
30748,15927458.0
30749,5528614.0
30750,6448903.0
30751,4146633.25
30752,7836109.0
30753,8954654.0
30754,6318836.0
30755,5605475.5
30756,7818933.0
30757,6277203.5
30758,10325078.0
30759,6960743.0
30760,5275213.5
30761,9681722.0
30762,7292225.5
30763,11229706.0
30764,6465569.0
30765,5717608.0
30766,3683164.5
30767,10292796.0
30768,4735774.0
30769,7663981.5
30770,6477230.0
30771,3293917.25
30772,8393088.0
30773,8540326.0
30774,6156181.0
30775,11695318.0
30776,6299259.5
30777,6638938.5
30778,9420900.0
30779,6724187.0
30780,7723653.5
30781,6384321.0
30782,5471064.5
30783,6072672.0
30784,3724539.75
30785,5870698.0
30786,4701155.5
30787,7005107.5
30788,5948786.0
30789,7948021.5
30790,7178637.5
30791,9737538.0
30792,6826590.0
30793,11483580.0
30794,13377622.0
30795,11444532.0
30796,12325926.0
30797,14029002.0
30798,3039424.75
30799,10340668.0
30800,16742482.0
30801,6716763.0
30802,18629438.0
30803,3159279.75
30804,4150622.25
30805,14620776.0
30806,6723493.0
30807,6606004.0
30808,9965596.0
30809,5678452.5
30810,11341928.0
30811,4484989.0
30812,5909173.5
30813,5660410.5
30814,2774930.5
30815,4597796.0
30816,8072524.5
30817,2046686.375
30818,7525757.0
30819,8761358.0
30820,5813117.0
30821,24646798.0
30822,8880208.0
30823,6987443.0
30824,4201769.5
30825,6438473.5
30826,10659156.0
30827,6521385.0
30828,6268483.0
30829,6196641.5
30830,8679552.0
30831,5888144.0
30832,6103332.0
30833,5606087.0
30834,4326604.0
30835,8463182.0
30836,7202039.0
30837,5572411.0
30838,4909156.5
30839,6434671.5
30840,11600062.0
30841,10767268.0
30842,7006775.5
30843,5716156.0
30844,10224340.0
30845,8998238.0
30846,4777710.5
30847,6552026.0
30848,8328674.0
30849,4553938.0
30850,4265065.5
30851,5558659.5
30852,7235481.5
30853,4912436.5
30854,6413921.0
30855,6682648.5
30856,8113080.0
30857,2914920.25
30858,4777710.5
30859,6236027.0
30860,6223006.5
30861,7915415.5
30862,7065116.0
30863,6107642.0
30864,6486804.0
30865,9772436.0
30866,8378144.0
30867,6323387.5
30868,9227480.0
30869,5901528.0
30870,6937752.0
30871,9347416.0
30872,5472885.5
30873,4390268.0
30874,5068626.5
30875,6583968.0
30876,5257708.0
30877,10457206.0
30878,5989804.0
30879,13808420.0
30880,6963516.0
30881,2046686.375
30882,9412214.0
30883,4770514.0
30884,6118722.5
30885,5220345.5
30886,7531496.0
30887,6041694.5
30888,4582130.0
30889,5682528.5
30890,7735076.5
30891,3506558.25
30892,3683164.5
30893,4819302.0
30894,6465392.5
30895,4527068.5
30896,6389695.0
30897,8272559.0
30898,6750035.0
30899,6428522.5
30900,4064076.75
30901,6407996.0
30902,2271881.0
30903,7112832.0
30904,7984135.0
30905,6077131.0
30906,6384708.5
30907,11947836.0
30908,4192387.75
30909,12219442.0
30910,7555216.5
30911,4538055.5
30912,6813207.0
30913,18808402.0
30914,6528602.0
30915,8980694.0
30916,6247374.0
30917,9792142.0
30918,6921396.5
30919,5434983.5
30920,5192554.5
30921,4628518.0
30922,6514646.5
30923,3939411.5
30924,6106130.5
30925,15146204.0
30926,6950547.0
30927,7977270.5
30928,5332105.5
30929,6106130.5
30930,11356816.0
30931,10528508.0
30932,5182618.0
30933,5480866.0
30934,12431162.0
30935,6708443.5
30936,6681901.5
30937,8692728.0
30938,5529592.0
30939,11043688.0
30940,6257299.0
30941,6842145.5
30942,4206651.5
30943,6937317.0
30944,5624128.5
30945,4119055.75
30946,13816338.0
30947,6142072.0
30948,7711494.0
30949,6638348.5
30950,6963327.5
30951,17089142.0
30952,7863732.0
30953,10102698.0
30954,5059491.5
30955,7172602.0
30956,7100120.5
30957,5931432.5
30958,31943140.0
30959,8292984.0
30960,8089836.0
30961,8835380.0
30962,11029592.0
30963,4277882.5
30964,5441639.0
30965,6853246.0
30966,11882272.0
30967,12604408.0
30968,3873902.5
30969,3741877.5
30970,6903686.0
30971,11450350.0
30972,4112182.5
30973,5843357.0
30974,5269808.0
30975,7906062.0
30976,5775793.0
30977,6245176.5
30978,7988294.5
30979,4101222.5
30980,7820432.0
30981,6204879.5
30982,6733155.5
30983,4467025.0
30984,6118722.5
30985,3784008.5
30986,9653776.0
30987,8083379.5
30988,6237582.5
30989,7850634.5
30990,12105278.0
30991,9297152.0
30992,3211666.0
30993,7385128.5
30994,5717906.0
30995,7290501.0
30996,6216785.5
30997,7015279.5
30998,7723297.0
30999,7900515.5
31000,8662886.0
31001,6804090.0
31002,10210450.0
31003,9101680.0
31004,4519207.5
31005,2728930.5
31006,7029303.5
31007,6082710.5
31008,6469293.0
31009,7589174.5
31010,6931489.5
31011,4343266.0
31012,6048044.0
31013,7345394.5
31014,11856096.0
31015,8590514.0
31016,4255939.0
31017,9563722.0
31018,6357945.5
31019,4635336.5
31020,6112429.5
31021,11739128.0
31022,19771376.0
31023,9711670.0
31024,4931098.0
31025,6505440.0
31026,6134108.5
31027,4519361.0
31028,5351103.0
31029,9023002.0
31030,6903801.5
31031,8637330.0
31032,9889044.0
31033,10609596.0
31034,7359447.5
31035,9793330.0
31036,8100239.0
31037,26321026.0
31038,4511930.5
31039,9020674.0
31040,5948048.0
31041,4541861.5
31042,3398825.5
31043,6342644.5
31044,10049184.0
31045,6798674.5
31046,13644060.0
31047,8579912.0
31048,6506188.0
31049,6659886.0
31050,7970046.0
31051,6694480.0
31052,4302940.5
31053,15989068.0
31054,6924411.5
31055,5958645.5
31056,11804918.0
31057,6608786.0
31058,7680674.5
31059,3266307.75
31060,7079612.0
31061,6879926.5
31062,6738565.5
31063,4188447.5
31064,5259036.0
31065,10012740.0
31066,4830074.0
31067,8891852.0
31068,4302210.5
31069,4857109.5
31070,5298255.0
31071,3924405.0
31072,8874072.0
31073,2046686.375
31074,6529890.5
31075,6955170.0
31076,7694313.0
31077,6087867.0
31078,4379446.0
31079,5778722.0
31080,6494078.0
31081,3506010.25
31082,10946366.0
31083,5678452.5
31084,9563722.0
31085,11359944.0
31086,3881961.25
31087,5031149.0
31088,7344157.5
31089,6748645.5
31090,30097208.0
31091,3251619.25
31092,7174183.0
31093,6477230.0
31094,6318678.0
31095,5472691.5
31096,20860932.0
31097,11233166.0
31098,10898402.0
31099,18302442.0
31100,5205107.5
31101,4565629.0
31102,6344620.5
31103,11920062.0
31104,5727469.5
31105,8122407.5
31106,4631888.0
31107,13435184.0
31108,6408184.5
31109,6276245.0
31110,9294002.0
31111,10359028.0
31112,5696046.0
31113,3813463.75
31114,5115521.5
31115,6236841.0
31116,5941242.5
31117,7078802.0
31118,4414661.5
31119,3375422.25
31120,5567925.0
31121,6750755.5
31122,6433308.0
31123,5465154.5
31124,5736037.0
31125,13277380.0
31126,18401984.0
31127,6081233.0
31128,6555355.5
31129,6199981.0
31130,12309418.0
31131,7654825.0
31132,8817460.0
31133,10279548.0
31134,6396285.5
31135,10721116.0
31136,9430386.0
31137,4668323.5
31138,6640916.0
31139,4466171.5
31140,7503564.0
31141,8708210.0
31142,9605314.0
31143,4882764.5
31144,4341548.0
31145,5818974.5
31146,5728432.0
31147,12045806.0
31148,6638938.5
31149,2359901.0
31150,7981892.5
31151,5159104.0
31152,8240937.5
31153,5925420.0
31154,14701438.0
31155,6460231.0
31156,9736576.0
31157,4961968.0
31158,9414504.0
31159,6713654.5
31160,5629241.5
31161,3699929.5
31162,4821944.0
31163,5984275.0
31164,6310591.0
31165,6903686.0
31166,6131455.0
31167,7203498.5
31168,10519524.0
31169,9543224.0
31170,6012275.5
31171,12602628.0
31172,5996037.0
31173,10238102.0
31174,9875846.0
31175,15111662.0
31176,5475073.0
31177,7940301.0
31178,4541861.5
31179,4935905.0
31180,4326604.0
31181,9178308.0
31182,6906512.0
31183,7776586.0
31184,5523711.0
31185,4519207.5
31186,8700580.0
31187,3813463.75
31188,5465154.5
31189,5143107.0
31190,7650932.5
31191,12907868.0
31192,4616770.0
31193,5782963.5
31194,8472986.0
31195,9163116.0
31196,5488579.0
31197,14376340.0
31198,6639121.5
31199,6484175.0
31200,10418240.0
31201,4358560.0
31202,3853410.5
31203,7005107.5
31204,3659535.25
31205,9461014.0
31206,6023473.5
31207,4448908.5
31208,5680117.0
31209,4244733.5
31210,6267239.5
31211,7915499.5
31212,5205573.5
31213,10842978.0
31214,6556635.0
31215,5472885.5
31216,6118722.5
31217,7200555.0
31218,8800914.0
31219,3582201.5
