id,price_doc
30474,6719882.0
30475,9353379.0
30476,6409455.0
30477,5944844.0
30478,5691005.0
30479,9245576.0
30480,5352991.0
30481,4725727.0
30482,4865220.0
30483,5088580.0
30484,6703285.0
30485,5658158.0
30486,4478358.0
30487,4645898.0
30488,6772498.0
30489,7168491.0
30490,28126575.0
30491,22545433.0
30492,6410015.0
30493,17525876.0
30494,7499464.0
30495,13506671.0
30496,11605580.0
30497,9896743.0
30498,5368809.0
30499,10864612.0
30500,13129383.0
30501,7476025.0
30502,3368091.0
30503,8009858.0
30504,6290573.0
30505,13669492.0
30506,4350740.0
30507,5379974.0
30508,6537148.0
30509,9265277.0
30510,9793531.0
30511,6626557.0
30512,7869156.0
30513,5405395.0
30514,4353666.0
30515,10038409.0
30516,6405295.0
30517,11645076.0
30518,8799536.0
30519,4746806.0
30520,7166392.0
30521,7090876.0
30522,8317550.0
30523,6848382.0
30524,11428559.0
30525,14614942.0
30526,5582880.0
30527,5838861.0
30528,7246086.0
30529,7283003.0
30530,7387597.0
30531,18005350.0
30532,5775442.0
30533,11689894.0
30534,7711495.0
30535,10005562.0
30536,6287321.0
30537,14540460.0
30538,5780112.0
30539,14524287.0
30540,10038409.0
30541,8492332.0
30542,2539909.0
30543,6367994.0
30544,8257879.0
30545,9827066.0
30546,4720079.0
30547,10189034.0
30548,4727006.0
30549,6249385.0
30550,13380955.0
30551,5680041.0
30552,2076688.0
30553,8829916.0
30554,14392070.0
30555,7374278.0
30556,8929591.0
30557,8961840.0
30558,12204156.0
30559,7789199.0
30560,7353751.0
30561,7933790.0
30562,12668675.0
30563,3777771.0
30564,7285737.0
30565,7888308.0
30566,7773445.0
30567,2212780.0
30568,11983218.0
30569,10043579.0
30570,7181262.0
30571,6999937.0
30572,5843132.0
30573,6948163.0
30574,7014941.0
30575,8771747.0
30576,4769014.0
30577,4418678.0
30578,4058168.0
30579,7804869.0
30580,5899355.0
30581,5881058.0
30582,13546318.0
30583,7744342.0
30584,5518380.0
30585,2408162.0
30586,10561001.0
30587,7019392.0
30588,8403945.0
30589,8946107.0
30590,15496422.0
30591,6098599.0
30592,6777158.0
30593,10941579.0
30594,9907049.0
30595,7147256.0
30596,7536277.0
30597,6948163.0
30598,9997075.0
30599,15146857.0
30600,4538933.0
30601,7015420.0
30602,1720839.0
30603,13463405.0
30604,5359538.0
30605,7057624.0
30606,29350278.0
30607,8671842.0
30608,8217736.0
30609,7168491.0
30610,3216574.0
